01u7X,3r2k1/4qp2/4r1pp/1p6/pP5P/4bRP1/P1B1Q1PK/5R2 w - - 1 30,h2h1 d8d2 e2b5 d2c2,1260,75,90,611,advantage interference middlegame short,https://lichess.org/O32ftR2e#59,
01uAD,8/1R5p/p5p1/3N3k/PP3P2/6K1/5r1r/8 b - - 4 47,g6g5 b7h7 h5g6 h7h2,1487,77,83,139,crushing endgame short,https://lichess.org/zHEZrOIo/black#94,
01uDY,4R3/p2r1ppk/7p/3p4/P2Q4/2P2P1P/6PK/1q6 b - - 2 31,b1b7 d4d3 g7g6 d3d4 f7f6 d4f6,1360,75,92,510,crushing endgame long,https://lichess.org/YUgdyZZJ/black#62,
01uDg,1q2nr1k/5p1p/4NP2/p7/5p1Q/4R3/1PP3PP/1K6 b - - 0 32,f4e3 e6f8 e8f6 h4f6,1007,80,95,506,crushing endgame hangingPiece master short,https://lichess.org/RCNZUXRe/black#64,
01uFt,2k1q3/pp1r4/6p1/3p4/6Q1/1B6/PPP5/1K1R4 w - - 0 33,d1d5 e8e1 d5d1 e1d1 g4d1 d7d1,643,91,54,31,backRankMate endgame long mate mateIn3,https://lichess.org/HCzogcJU#65,
01uGJ,4r1k1/Bp1b1p1p/3p1Qp1/4p3/1P2P3/P6P/B4PPK/2q5 b - - 0 25,d7e6 a7e3 c1e3 f2e3,1768,75,93,2147,advantage endgame short,https://lichess.org/D0ZjugwL/black#50,
01uH8,3r4/R1R5/6pk/p2r3p/3p1P2/7P/6P1/7K b - - 5 50,g6g5 f4f5 d5d7 c7d7 d8d7 a7d7,2343,80,98,66,crushing endgame long quietMove rookEndgame,https://lichess.org/CjFkBz3M/black#100,
01uIa,2r2rk1/1p4p1/p3p2p/3p1p1q/8/2P1R3/PP1N1P2/RQ3K2 w - - 0 25,d2f3 f5f4 e3d3 e6e5,1974,178,56,8,crushing defensiveMove middlegame short,https://lichess.org/W6FZAi1T#49,
01uSL,q7/5pkp/1n2pnp1/2p1p3/1p6/1P1PNN1P/2PQ1PP1/6K1 w - - 0 24,f3e5 a8a1 e3f1 a1e5,1172,75,93,1602,crushing endgame fork master short,https://lichess.org/r1oPr9h5#47,
01uWs,2kr3r/bpp2pp1/2pqbn2/P6p/1p2P3/2PP3P/2N1BPP1/R1BQK2R w KQ - 1 14,c2b4 f6e4 d3e4 d6c5 e1g1 d8d1,2620,85,93,325,crushing discoveredAttack long middlegame sacrifice,https://lichess.org/47BesqQE#27,Russian_Game,Russian_Game_Stafford_Gambit
01uYa,r4rk1/ppp2Rpp/8/4q3/2Bb2b1/2N5/PP4PP/R4Q1K b - - 0 17,g8h8 f7f8 a8f8 f1f8,600,85,72,260,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/2ChO3iiL/black#34,Italian_Game,Italian_Game_Giuoco_Pianissimo
01uYj,r1bqkbnr/pp1p1pp1/2n4p/4p3/2BNP3/8/PPP2PPP/RNBQK2R w KQkq - 0 6,c4f7 e8f7 d4c6 b7c6,1369,74,92,1304,advantage hangingPiece opening short,https://lichess.org/CGJqDPJe#11,Sicilian_Defense,Sicilian_Defense_Old_Sicilian
01ujj,8/K7/8/6kp/8/8/P7/8 w - - 0 46,a7b7 h5h4 a2a4 h4h3 a4a5 h3h2 b7b8 h2h1q,634,103,88,507,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/VOofa0Hd#91,
01upx,4r1k1/1p1r1pp1/p6p/3p2q1/PPnB4/4PQ2/2R2PPP/2R3K1 b - - 0 24,e8e4 c2c4 d5c4 f3e4,1437,439,100,2,crushing deflection middlegame short,https://lichess.org/ELHziFGE/black#48,
01ur6,r2q2k1/4p1b1/5pN1/2p2Qp1/8/1p1P2P1/1PPK2P1/7R b - - 1 28,b3c2 f5e6,1459,78,90,866,endgame mate mateIn1 oneMove,https://lichess.org/bZrVblU1/black#56,
01uzu,1r6/3k4/3p1p2/2p1p1p1/2PBP1Pp/Pp1P1P1P/1K6/1R6 b - - 0 42,c5d4 a3a4 b8b7 b2a3,1910,75,81,102,crushing endgame quietMove rookEndgame short,https://lichess.org/yHuaUKKZ/black#84,
01v6D,3rr1k1/p6p/2Q2pp1/5b2/1P6/2P5/P2NqPPP/R1KR4 b - - 0 25,d8d2 d1d2 e2e1 d2d1,1240,76,91,485,advantage middlegame short,https://lichess.org/oX1ErHWm/black#50,
01vB3,r2q1rk1/1b3ppp/p2b4/1p1n4/2p1R3/1BPP1N2/PP3PPP/R1BQ2K1 w - - 0 16,d3c4 d5c3 b2c3 b7e4,1722,95,86,24,advantage discoveredAttack middlegame short,https://lichess.org/38R71JOq#31,Ruy_Lopez,Ruy_Lopez_Closed
01vCu,rn2r1k1/ppp2ppp/3p4/8/3qP3/4BQP1/P1P4P/R4RK1 b - - 3 17,d4e5 f3f7 g8h8 f7f8 e8f8 f1f8,1090,78,94,1296,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/sEAi1dbu/black#34,Vienna_Game,Vienna_Game_Vienna_Gambit
01vPy,8/4k3/4n3/8/2P3PP/P2Q4/6K1/r7 w - - 17 55,g4g5 e6f4 g2f3 f4d3,878,76,97,691,crushing endgame fork short,https://lichess.org/igbxGmO9#109,
01vUA,r4rk1/p1pN3p/1p2pppP/8/8/2B5/PPP3b1/2K2R1R b - - 1 23,f8f7 d7f6 f7f6 c3f6,2047,75,91,1733,advantage kingsideAttack middlegame short,https://lichess.org/hRdjeCoO/black#46,
01vYY,2b5/4qpkp/3n1bp1/3B4/3N4/5N1P/2Q2PP1/6K1 w - - 2 30,c2b3 f6d4 f3d4 e7e1,1070,75,96,3731,advantage middlegame short,https://lichess.org/kIFrwg3a#59,
01vf9,8/1pp2Rpk/3p3p/1q1Pb3/4P3/3P4/5Q1P/1r3B1K b - - 1 32,e5f6 f2f6 b1f1 f6f1,2015,76,91,1734,crushing endgame master pin short,https://lichess.org/s3zc1GsU/black#64,
01vj4,8/8/p7/5k2/2npb2P/P2p2P1/5R2/4K3 b - - 1 44,f5g4 f2f4 g4g3 f4e4,882,252,100,10,crushing endgame fork short,https://lichess.org/SY8cjodN/black#88,
01vlR,1r2k1nr/N3pp1p/6p1/8/8/8/PbP2PPP/R1B1K2R w KQk - 0 14,a1b1 b2c3 e1e2 b8b1,871,92,93,1371,crushing discoveredAttack middlegame short,https://lichess.org/VAGMnN9z#27,Sicilian_Defense,Sicilian_Defense_Accelerated_Dragon
01vxD,rn1q1r1k/pbN5/1pp1Qp1p/2Pp2p1/3Pn3/P7/1P2PPPP/R3KBNR w KQ - 1 17,c7a8 b7c8 e6c8 d8c8,1852,75,98,178,crushing middlegame short trappedPiece,https://lichess.org/daIHjPA3#33,Queens_Gambit_Declined,Queens_Gambit_Declined_Normal_Defense
01vxK,6rk/1R3Qp1/6Pp/p6P/8/2PP1p2/K7/3q4 b - - 0 50,d1d3 f7g8 h8g8 b7b8 d3d8 b8d8,1304,89,60,47,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/Jz82SN2j/black#100,
01vys,8/8/4p1k1/5qp1/8/6QP/5PK1/8 w - - 13 94,g3d6 f5d5 d6d5 e6d5 g2f3 g6f5 f3e3 f5e5 e3d3 d5d4 f2f3 e5d5,2339,85,76,67,crushing defensiveMove endgame master masterVsMaster queenEndgame quietMove veryLong zugzwang,https://lichess.org/1c1XWvJg#187,
01w3s,r4r1k/ppp1q1pp/6N1/5Q2/2B5/2P5/P1P2PPP/2KR4 b - - 2 21,h7g6 f5h3 e7h4 h3h4,1069,74,97,2716,endgame mate mateIn2 short,https://lichess.org/vDbgzIXr/black#42,
01w7J,r2q3r/pp3pk1/1n1b1Np1/2pP4/8/8/PP2B1PP/R3QRK1 w - - 3 18,e1c3 d6h2 g1f2 d8f6 c3f6 g7f6,1249,299,100,2,crushing long middlegame,https://lichess.org/fo0qdVdH#35,Queens_Gambit_Declined,Queens_Gambit_Declined_Normal_Defense
01wE0,r4rk1/ppp2ppp/3q4/1Q1p3b/2nP4/2P1PN1P/P3BPP1/R4RK1 w - - 5 17,b5b7 f8b8 b7a8 b8a8,1933,74,92,1238,advantage middlegame short trappedPiece,https://lichess.org/hbVgSaPc#33,Queens_Gambit_Declined,Queens_Gambit_Declined_Other_variations
01wET,6k1/1P1B1p2/4p3/3pP1Pp/P4K1P/2r5/1R3QP1/2q5 w - - 5 39,f2d2 c1f1 d2f2 f1c4 f2d4 c4d4,2041,74,95,3628,endgame long mate mateIn3,https://lichess.org/4SBlrc5J#77,
01wOb,r1b2rk1/ppp2Bpp/3p4/3P4/3p4/3P1Q2/PPq2PPP/R3R1K1 b - - 0 14,f8f7 e1e8 f7f8 f3f8,1152,83,89,70,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/XDURiLLZ/black#28,Ruy_Lopez,Ruy_Lopez_Steinitz_Defense
01wOq,2r3k1/6p1/3q3p/1R1Pp2P/P1p1p3/2Q3P1/5P2/5K2 b - - 1 36,c8c5 c3b4 d6d5 b5c5,1668,203,100,7,crushing endgame master short,https://lichess.org/Ieh2qhFK/black#72,
01wS5,b5rk/6p1/qNpQR2p/5p2/3P4/5P2/1P4PP/6K1 b - - 1 32,a6b6 e6h6 g7h6 d6h6,1019,75,100,1406,endgame mate mateIn2 sacrifice short,https://lichess.org/lVaVeCfQ/black#64,
01wbG,1Q2nkr1/5p2/3p2b1/2pP4/2P1p3/4P1B1/P2KBPP1/7q b - - 0 24,h1a1 g3d6 f8g7 d6e5 e8f6 b8g8 g7g8 e5a1,1817,282,82,2,crushing fork middlegame pin veryLong,https://lichess.org/29CcWUyx/black#48,
01wdX,5qk1/p2nN1pp/5r2/1p1p2N1/2pP4/2P5/PPQ3PP/5RK1 b - - 0 24,f8e7 c2h7 g8f8 h7h8,938,75,97,2111,endgame kingsideAttack mate mateIn2 short,https://lichess.org/8iV5yCBV/black#48,
01wvH,2r3k1/pp1b1ppp/4p3/q2nP3/PbNP4/1P1Q1N2/4BKPP/5R2 b - - 1 21,d5f4 d3e4 a5c7 e4f4,1676,193,-33,12,advantage middlegame short,https://lichess.org/7i3OIQCx/black#42,
01wxe,8/8/4k1p1/1p1p3p/pP3P1P/P1P3K1/8/8 w - - 3 52,g3f3 e6f5 f3e3 f5g4,1220,87,100,66,crushing endgame pawnEndgame short zugzwang,https://lichess.org/tIu8wbe8#103,
01x2C,4r3/4r3/3kP2p/pppPRRpP/3pKpP1/1P3P2/1P6/8 b - - 1 46,e8c8 f5f7 e7f7 e6f7,1091,78,91,380,advancedPawn crushing endgame rookEndgame short,https://lichess.org/CSvEgmUa/black#92,
01x7T,3r1bk1/7p/3P2p1/RP3p2/1q2pP1P/1B1p2P1/Q6K/8 b - - 0 42,g8g7 a5a7 g7h6 b3g8 f8g7 a7g7 d8g8 a2g8,2515,109,90,782,crushing endgame master veryLong,https://lichess.org/IU4Qd45l/black#84,
01xBJ,1kr5/6RP/1pp5/7r/p1P5/8/PP3PP1/6K1 b - - 3 45,c8h8 g7g8 b8c7 g8h8,966,92,94,228,crushing endgame rookEndgame short,https://lichess.org/cRnr7YrG/black#90,
01xC6,4r1k1/pp4n1/2p2Q2/2P5/P2P1P2/2q5/2P3R1/6K1 b - - 1 30,e8e1 g1h2 e1e7 f6e7,1292,75,92,326,crushing endgame short,https://lichess.org/FU4475Fl/black#60,
01xK4,r1bqk2r/1pp2pp1/3p1n1p/p1b1p3/2BnP3/P1NPBN1P/1PP2PP1/R2QK2R w KQkq - 2 9,f3d4 e5d4 e3d2 d4c3,1210,75,73,237,advantage fork opening short,https://lichess.org/YdZawJON#17,Italian_Game,Italian_Game_Giuoco_Pianissimo
01xVK,2b2rk1/3pbppp/3r4/q7/2p5/6P1/PPQ1PPBP/R1B1K2R w KQ - 2 16,c1d2 d6d2 c2d2 e7b4 d2b4 a5b4,1507,77,98,3542,crushing long master middlegame pin sacrifice,https://lichess.org/GXCpY5SI#31,Benko_Gambit_Accepted,Benko_Gambit_Accepted_Fully_Accepted_Variation
01xZd,r4rk1/p3ppbp/6p1/8/1B2n3/4PN2/P4PPP/R4RK1 w - - 0 19,b4e7 f8e8 e7a3 g7a1,1690,74,89,511,advantage middlegame short,https://lichess.org/HK3HUePu#37,Benoni_Defense,Benoni_Defense_Other_variations
01xdR,5rk1/1q3ppb/4p2p/B2p4/3Pn2N/Q3P2P/Pr2BPP1/2R1K2R w K - 2 21,f2f3 e4g3 e2a6 b7a6 a3b2 a6a5,1500,500,100,0,crushing long middlegame,https://lichess.org/g5Xmz5rK#41,
01xdm,r3k2r/4bppp/p2p4/2pPp3/4P1n1/2N2P1q/PP1BQP1P/R3K2R b KQkq - 6 15,g4h2 e1c1 h3f3 h1h2 f3e2 c3e2,1957,86,66,248,advantage castling long middlegame,https://lichess.org/kaULwkrz/black#30,Sicilian_Defense,Sicilian_Defense_Alapin_Variation
01xk5,r3k2r/pp1n1pp1/4p3/3pPnPp/2pP1Q1P/2B2N2/qPPK1P2/3R3R b kq - 5 19,g7g6 d1a1 a2a1 h1a1,1132,78,92,2560,advantage middlegame short trappedPiece,https://lichess.org/yHqZWJsM/black#38,Caro-Kann_Defense,Caro-Kann_Defense_Advance_Variation
01xkD,r3r3/2R2pkp/4p1p1/pR4P1/5P2/B1b5/P6P/5K2 b - - 4 28,a8c8 c7c3 c8c3 a3b2 g7f8 b2c3,1680,74,93,1362,attraction crushing endgame long pin sacrifice,https://lichess.org/YtQdfMJp/black#56,
01xmi,r1bqk2r/pp2nppp/4p3/2bnP3/8/3B1N2/PP2QPPP/RNB2RK1 b kq - 1 10,e7g6 d3g6 f7g6 e2b5 c8d7 b5c5,1988,75,96,5193,clearance crushing fork long opening,https://lichess.org/SbKuJPQI/black#20,Caro-Kann_Defense,Caro-Kann_Defense_Advance_Variation
01xnx,7k/ppp3p1/1b4qp/5b2/1P3R2/PQ6/2RBrPPP/6K1 b - - 11 25,f5c2 f4f8 h8h7 b3g8,1125,75,90,608,mate mateIn2 middlegame short,https://lichess.org/THPDCFZf/black#50,
01xuT,8/kp2R1p1/pr5q/3Q4/8/P1P5/1P6/K7 w - - 3 37,d5d4 h6c1 a1a2 c1b2,1358,75,69,370,endgame mate mateIn2 short,https://lichess.org/qvWhvBKj#73,
01xuW,3rb1k1/6p1/p1p2q1p/1pP1N3/3P4/P3R2P/1P4P1/3Q2K1 w - - 5 35,e3f3 f6e5 d1b3 e5d5,1707,74,87,541,crushing endgame short,https://lichess.org/tQSpXCuc#69,
01xyH,4k1r1/p4p2/1pb1pB2/2b4p/4P3/1P1r2P1/P4PBP/RN3RK1 w - - 1 17,h2h4 d3g3 g1h1 g3g2,1907,86,86,48,crushing middlegame pin short,https://lichess.org/TazgBSnB#33,Zukertort_Opening,Zukertort_Opening_Sicilian_Invitation
01xyJ,8/7p/5Kpk/5p2/8/4p1Pr/8/4R3 b - - 3 43,h3g3 e1h1 g3h3 h1h3,948,89,95,449,endgame mate mateIn2 rookEndgame short,https://lichess.org/8nzH0Au5/black#86,
01y4w,r1b2rk1/ppp2ppp/3p4/4q3/P7/3BP2P/1PPQ1PP1/1R2K2R b K - 1 14,e5d5 d3h7 g8h7 d2d5,1042,78,79,146,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/auzq1IR4/black#28,Van_Geet_Opening,Van_Geet_Opening_Reversed_Nimzowitsch
01yBt,4k1r1/2pN3Q/pq3r2/1p6/1P6/P2B3P/7K/3b4 w - - 22 44,d7b6 f6f2 h2h1 d1f3,1069,75,91,168,endgame mate mateIn2 short,https://lichess.org/QNy71vca#87,
01yHG,6r1/ppR2pr1/1q1pk3/4p3/P6p/1P3Q1P/5PB1/2R3K1 w - - 5 34,g1h2 g7g2 f3g2 g8g2,849,86,86,209,advantage middlegame short,https://lichess.org/7VfaP9Wq#67,
01yS4,r5kr/pp1n2p1/3BpnQ1/q1pp3p/1b1P3P/2N5/PPP1NPP1/R4RK1 w - - 2 15,a2a3 b4c3 b2c3 a5a6 d4c5 a6e2,2294,78,84,96,advantage fork long middlegame,https://lichess.org/hgyyrH68#29,Caro-Kann_Defense,Caro-Kann_Defense_Advance_Variation
01ySE,2k5/6K1/2q2pQ1/p7/8/6P1/7P/8 w - - 0 66,g6f6 c6f6 g7f6 a5a4,1215,113,71,22,crushing defensiveMove endgame queenEndgame short,https://lichess.org/xLCcgJbV#131,
01ySx,3r2k1/p4q1p/1p4p1/8/1P2p3/P3P3/1Q1r1PPP/2R1R1K1 w - - 0 27,b2e5 f7f2 g1h1 f2g2,1095,75,96,1752,endgame mate mateIn2 short,https://lichess.org/pyuPWjq8#53,
01yU9,4r1k1/pp3ppb/1qpb4/3pnPP1/3N4/2N4Q/PPPB2B1/R5K1 w - - 4 23,d2e3 b6b2 a1f1 b2c3,2084,77,89,1253,advantage fork middlegame short,https://lichess.org/6zZ2hANU#45,
01yWZ,8/4r1pk/R6p/4p1P1/3pn2P/8/6K1/8 b - - 0 44,e4c3 g5g6 h7h8 a6a8 e7e8 a8e8,1438,437,100,7,endgame long mate mateIn3,https://lichess.org/6XfujWVE/black#88,
01yjb,4r1k1/pp1b3p/2p1r1qB/3p3p/4pQ2/8/P5PP/R4R1K b - - 9 29,g6g4 f4f8 e8f8 f1f8,1748,132,67,45,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/6VnOzMUA/black#58,
01ykJ,1r6/R5p1/p1b1k3/2P5/8/2n1P3/1R3PpP/6K1 w - - 0 31,b2b8 c3e2,697,79,94,319,endgame mate mateIn1 oneMove,https://lichess.org/7ruSLauv#61,
01yo0,1r6/2qk1p1R/p1rp2n1/1p2p1Q1/4Pp2/2P5/PP1R1BP1/1K6 b - - 9 31,d7c8 g5f5 c7d7 h7f7 d7f5 e4f5,1691,332,100,4,crushing long middlegame,https://lichess.org/i8i8s0eQ/black#62,
01yqP,2k5/5p2/p1B2p2/8/2P1N1K1/3p2P1/PP6/5r2 w - - 0 33,c6a4 f6f5 g4h3 f5e4,1120,75,96,4056,crushing endgame fork short,https://lichess.org/WZyI7GAL#65,
01ysM,3r3k/4Rppp/p2P4/8/6P1/8/P6P/6K1 b - - 0 34,f7f6 d6d7 h8g8 e7e8 g8f7 e8d8,1008,75,100,216,advancedPawn crushing endgame long rookEndgame,https://lichess.org/4FtM96uI/black#68,
01yso,7k/R7/5P2/6K1/8/5r2/7p/8 w - - 0 67,a7a1 f3g3 g5f4 g3g1 f6f7 h8g7 f7f8q g7f8,1880,165,88,11,crushing endgame rookEndgame veryLong,https://lichess.org/fQJpXBji#133,
01yvN,5r1k/pQR4p/2p3p1/3p4/P3prK1/2N5/7P/8 w - - 4 34,g4g5 f8f5 g5h6 f4h4,721,235,54,3,endgame mate mateIn2 short,https://lichess.org/TtgFejaO#67,
01z0l,6k1/1bq1pp1p/3p2p1/3P4/1pPQ4/1P1B3P/r4PP1/4R1K1 w - - 0 32,e1a1 c7c5 a1a2 c5d4,2264,80,90,720,advantage endgame short,https://lichess.org/6adFwZEl#63,
01z5g,6k1/p4p1p/8/5PP1/3pBK2/1b6/p2r3P/2R5 b - - 5 41,h7h6 c1c8 g8g7 f5f6,1315,79,84,226,endgame mate mateIn2 short,https://lichess.org/dTF4rMML/black#82,
01zRG,r2r2k1/p1p2ppp/2p1p3/4Pb2/N2R4/1q5P/5BP1/3Q1RK1 b - - 0 22,f5c2 d4d8 a8d8 d1d8,816,107,92,177,backRankMate mate mateIn2 middlegame short,https://lichess.org/kOXTd0Lj/black#44,
01zRs,r4rk1/ppp3p1/7p/n2p1p2/3q2b1/P4PP1/1PQN2P1/1B2RK1R w - - 0 19,f3g4 f5g4 d2f3 d4c4 f1f2 c4c2,2418,87,86,596,advantage discoveredAttack long middlegame,https://lichess.org/PyrEMBG0#37,Queens_Pawn_Game,Queens_Pawn_Game_Mason_Variation
01zU8,6k1/3bnppp/p4n2/1pp5/8/1BNP1N2/PPP2PPP/6K1 w - - 0 19,c3e4 f6e4 d3e4 c5c4 b3c4 b5c4,1562,75,98,1443,advantage endgame long trappedPiece,https://lichess.org/O9lWuwI8#37,
01zX0,8/p3npp1/1p4kp/8/3BKP1P/Pr2P1P1/R7/8 b - - 0 35,e7f5 h4h5 g6h7 e4f5,1282,75,91,1473,crushing deflection endgame short,https://lichess.org/SQEP4ZCv/black#70,
01zXk,6k1/5p2/4p1r1/2Q3P1/7P/8/r7/6K1 b - - 0 49,f7f6 c5c8 g8h7 c8b7 h7h8 b7b1,2466,96,98,84,crushing endgame exposedKing long queenRookEndgame,https://lichess.org/sWqqc3n6/black#98,
01zbX,2rq1rk1/1p2bppp/p3p3/5b2/1n2N3/1P3NP1/PB3PBP/2RQ1RK1 b - - 0 15,f5e4 c1c8 d8c8 d1d4,1874,76,86,255,advantage opening short,https://lichess.org/VUIgD5Ji/black#30,English_Opening,English_Opening_Caro-Kann_Defensive_System
01zia,4r2k/6p1/7p/2P4P/2RP1P2/5Q2/3N1K2/q7 w - - 7 46,c5c6 a1e1 f2g2 e1d2,2180,77,59,308,crushing endgame fork short,https://lichess.org/5SgKcTlO#91,
01zkP,r3kb1r/pp2nppp/3pq3/4n1N1/2p1P3/2P2Q2/PP1P2PP/RNB2RK1 w kq - 2 14,f3f7 e6f7 g5f7 e5f7,1857,78,78,56,advantage middlegame short,https://lichess.org/m8ZQyo75#27,Sicilian_Defense,Sicilian_Defense_McDonnell_Attack
01zuf,3r1rk1/pb3p1p/1pn2Ppb/3pP1n1/7q/1P4N1/PB2N1PP/RB1Q1RK1 w - - 1 20,f1f4 g5h3 g2h3 h6f4 e2f4 h4f4,1695,74,92,522,crushing discoveredAttack kingsideAttack long middlegame,https://lichess.org/vnS3rlUD#39,
01zxo,5rk1/pp3Qpp/8/2P5/3R4/7P/5RPK/q7 b - - 0 30,f8f7 d4d8 f7f8 f2f8,849,103,91,562,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/nj1JlCSh/black#60,
0202T,2r3k1/5ppp/2rqp3/2p5/PpQP4/6P1/2R1PP1P/2R3K1 b - - 2 27,c5d4 c4c6 c8c6 c2c6 d6c6 c1c6,642,103,88,740,crushing endgame long,https://lichess.org/NSQedfY7/black#54,
0203f,r5k1/p2q2b1/1p4pR/2p1r3/2PpNp2/3P1P2/PPQ2KP1/7R b - - 0 25,g7h6 e4f6 g8g7 f6d7,1045,314,44,7,crushing fork middlegame short,https://lichess.org/4c254PVQ/black#50,
0207Y,8/6p1/p1p1n2p/1p2Pk2/7K/P3R3/1PP5/8 w - - 0 40,h4h5 e6f4 h5h4 f4g2 h4g3 g2e3,1500,500,82,1,crushing endgame fork long,https://lichess.org/WBYPtZtr#79,
020Bj,8/3b2kp/8/8/p1pp4/P7/K4R1b/2B5 b - - 1 39,h2g3 f2g2 g7f6 g2g3,1113,80,90,61,advantage endgame pin short,https://lichess.org/kOmBAqBV/black#78,
020IV,8/4kp1p/p7/1p1K2p1/2pP2P1/2P4P/P7/8 b - - 1 32,e7f6 a2a3 a6a5 d5c5,2690,97,91,1224,advantage endgame pawnEndgame quietMove short,https://lichess.org/SvyPh2kA/black#64,
020Ow,8/8/p7/1p6/8/PPK5/4k3/8 b - - 0 57,e2e3 c3b4 e3d2 b4a5 b5b4 a5b4,2282,78,89,803,crushing endgame long pawnEndgame,https://lichess.org/9mQmbavX/black#114,
020XG,2rk1r2/ppp3RR/4P3/8/b1P1p3/P3P3/4KP2/8 b - - 2 36,f8e8 g7d7 a4d7 h7d7,1048,81,87,228,endgame mate mateIn2 sacrifice short,https://lichess.org/IsYyI1LZ/black#72,
020Xh,r1b1k2r/pppp1ppp/6n1/3Pp3/1bP1P3/2N1BPP1/PPQ1B1P1/R4KNq b kq - 1 11,d7d6 c2a4 c8d7 a4b4,1057,78,89,794,advantage fork middlegame short,https://lichess.org/x0KpdygS/black#22,Mexican_Defense,Mexican_Defense_Other_variations
020eQ,3qr1k1/3b1p2/2p1pPp1/2NpN1Pp/1P1P3n/8/3Q1P2/R5K1 w - - 0 25,e5d7 h4f3 g1g2 f3d2,943,189,100,12,crushing fork middlegame short,https://lichess.org/IUqGqiqh#49,
020iL,1r4k1/2p2ppp/p1p1p3/2P5/P1PP3q/R1nBPQ2/6P1/6K1 w - - 0 28,a3c3 h4e1 g1h2 e1c3,1310,75,94,3733,crushing endgame fork short,https://lichess.org/cu7tsMHi#55,
020s4,r4k2/5ppp/1pN5/1P1N4/8/4P1P1/pr3P1P/R5K1 w - - 1 32,c6b4 b2b1 g1g2 b1a1,1194,77,88,178,crushing endgame short,https://lichess.org/y0ez78m5#63,
020sL,3r1rk1/pq4p1/4pnNp/1p6/1P6/P5P1/4QR1P/3R2K1 b - - 2 31,b7f7 g6f8 d8d1 e2d1,2080,75,91,2032,advantage middlegame short,https://lichess.org/RPE2FC10/black#62,
020tK,8/3K1kp1/7p/4Pn1P/4N3/8/8/8 b - - 4 51,f5d4 e4d6 f7f8 e5e6 d4e6 d7e6,1153,77,88,69,crushing endgame knightEndgame long,https://lichess.org/IB0VTTpi/black#102,
0212b,r3kb1r/ppp2p1p/5Q2/4p3/2B1P3/3P3P/P1P3PK/1q6 b kq - 0 15,b1c2 c4f7 e8d7 f6e6 d7d8 e6e8,1988,75,97,346,attackingF2F7 endgame long mate mateIn3,https://lichess.org/KtIFFQg0/black#30,Kings_Gambit,Kings_Gambit_Other_variations
0216j,r2qr1k1/1pp1bpp1/p6p/3n4/2Bn1Q1B/2NP3P/PPP2P2/2KR3R w - - 0 17,c3d5 d4e2 c1b1 e2f4,1565,86,100,41,crushing fork middlegame short,https://lichess.org/y2tcvddV#33,Four_Knights_Game,Four_Knights_Game_Spanish_Variation
0217e,1rb1k2r/b5p1/p2pPp1p/qp1n4/7N/1P6/P4PPP/R1BQR1K1 w k - 0 19,d1d5 a5e1,671,85,96,583,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/YaZroWoF#37,Italian_Game,Italian_Game_Anti-Fried_Liver_Defense
0218S,8/8/8/3B4/5ppk/6p1/6K1/8 w - - 2 55,d5e6 f4f3 g2h1 h4h3 e6d5 g3g2 h1g1 h3g3 d5f3 g3f3,2292,75,72,134,advancedPawn bishopEndgame crushing endgame exposedKing veryLong zugzwang,https://lichess.org/t4k1RSvL#109,
021Bk,r2q1rk1/1pp1bpp1/4p2p/p2nNb2/P2P4/1BP4P/1P2QPP1/R1B1R1K1 b - - 1 15,c7c5 g2g4 f5h7 e5f7 f8f7 e2e6,2192,83,80,60,advantage capturingDefender discoveredAttack long middlegame,https://lichess.org/tUnyiZV8/black#30,Scandinavian_Defense,Scandinavian_Defense_Mieses-Kotroc_Variation
021Bw,3rr1k1/1ppq1p1p/p2b2p1/5b2/3B4/2P3P1/PP1Q1PBP/3RR1K1 w - - 8 20,g2b7 c7c5 d4f6 d7b7 f6d8 e8d8,2429,81,68,56,advantage discoveredAttack long middlegame,https://lichess.org/UBKAAepV#39,
021Dc,r2q1rk1/pbp2pbn/1p1pp1p1/n5P1/3BP3/P1NP3Q/BPP2PP1/R3K2R b KQ - 2 14,h7g5 h3h8 g7h8 h1h8,1654,74,93,1271,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/qS4iIfTa/black#28,Modern_Defense,Modern_Defense_Other_variations
021GH,6Q1/pp4p1/3R3p/7k/2P4n/4P2P/5qPK/8 w - - 6 37,g8g7 h4f3 h2h1 f2e1,1350,75,92,1109,endgame mate mateIn2 pin short,https://lichess.org/ZLiap2Hf#73,
021J6,8/6p1/Pk5p/1B1n1P2/1K6/8/7P/8 w - - 3 42,b4a4 d5c3 a4b3 c3b5 b3c4 b6c6,2435,102,35,23,crushing defensiveMove deflection endgame long,https://lichess.org/jbuYDCrm#83,
